id,source,business_name,owner_name,email,phone,website,facebook,instagram,linkedin,twitter,address,city,state,zip_code,latitude,longitude,category,subcategories,rating,review_count,price_level,pain_points,notes,scraped_at,last_updated
49194812c0be,"google_places,google_places,google_places",Morfose Usa Inc.,,,(813) 374-9506,http://themorfose.com/,,,,,"3920 Tollhouse Dr Unit 102 & 103, Naples, FL 34114, USA",Naples,FL,34114,26.15529,-81.679906,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_reviews,,2026-01-19T18:08:27.968588,2026-01-20T08:47:39.316120
3001632a7ac0,"google_places,google_places",Daramber America,,,,https://daramber-america.ueniweb.com/?utm_campaign=gmb,,,,,"203 Capri Blvd, Naples, FL 34113, USA",Naples,FL,34113,25.9844686,-81.7271315,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_reviews,,2026-01-19T18:08:30.028025,2026-01-20T08:47:41.306389
1974a17b8293,"google_places,google_places",La Tagua,,,(877) 697-7300,http://latagua.com/,,,,,"4320 Gulf Shore Blvd N #210, Naples, FL 34103, USA",Naples,FL,34103,26.1975734,-81.81175859999999,e-commerce,establishment|point_of_interest,4,4,,few_reviews,,2026-01-19T18:08:31.923614,2026-01-19T19:49:18.671068
6c0596137460,"google_places,google_places",ChiefWebOfficerforHire,,,(239) 537-4551,https://chiefweboffierforhire.com/,,,,,"3630 Zion Park Ct, Naples, FL 34116, USA",Naples,FL,34116,26.1682992,-81.7112233,e-commerce,establishment|point_of_interest,5,1,,few_reviews,,2026-01-19T18:08:33.925214,2026-01-19T19:49:20.670036
cb1d840c39d5,"google_places,google_places",Alfamerch,,,(239) 322-6544,,,,,,"1528 Birdie Dr, Naples, FL 34120, USA",Naples,FL,34120,26.2805828,-81.5835695,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_website|no_reviews,,2026-01-19T18:08:35.946156,2026-01-19T19:49:26.648719
2b47dbd2e84e,"google_places,google_places",E.Source Selling,,,(937) 214-7125,,,,,,"16162 Allura Dr unit 4213, Naples, FL 34110, USA",Naples,FL,34110,26.2998414,-81.7616123,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_website|no_reviews,,2026-01-19T18:08:37.909167,2026-01-19T19:49:28.704222
e4666aa7a7f5,"google_places,google_places,google_places",WebLaunchROI,,,(815) 276-1318,,,,,,"3250 Bonita Beach Rd SW #205410, Bonita Springs, FL 34134, USA",Bonita Springs,FL,34134,26.3309432,-81.8077442,e-commerce,establishment|point_of_interest,5,4,,few_reviews|no_website,,2026-01-19T18:08:39.925725,2026-01-20T09:31:15.117729
3d0fb0a81aca,"google_places,google_places",Amazon Locker - Notepad,,,,https://a.co/0EVam7s,,,,,"7-Eleven, 12661 Bonita Beach Rd SE, Bonita Springs, FL 34135, USA",Bonita Springs,FL,34135,26.330753,-81.745001,e-commerce,establishment|point_of_interest,5,1,,few_reviews,,2026-01-19T18:08:42.047245,2026-01-19T19:49:34.966636
e19738ac5b40,google_places,Convesio,,,(844) 966-2995,https://convesio.com/,,,,,"5660 Strand Ct Unit #108, Naples, FL 34110, USA",Naples,FL,34110,26.2744267,-81.74421749999999,e-commerce,establishment|point_of_interest,5,2,,few_reviews,,2026-01-19T18:08:43.922141,2026-01-19T18:08:43.922141
b64d5c7e57cc,"google_places,google_places",CapitalFlow,,,(530) 804-2067,,,,,,"7436 Inspira Ln, Naples, FL 34113, USA",Naples,FL,34113,26.1077492,-81.7035289,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_website|no_reviews,,2026-01-19T18:08:45.904521,2026-01-20T08:47:43.312476
35517eaa76bf,"google_places,google_places",FabLocal,,,(888) 945-5999,https://www.fablocal.com/,,,,,"6640 Willow Park Dr, Naples, FL 34109, USA",Naples,FL,34109,26.2262825,-81.76549589999999,e-commerce,establishment|point_of_interest,5,1,,few_reviews,,2026-01-19T18:08:47.975536,2026-01-19T19:49:38.874098
fa1e6c92372e,"google_places,google_places,google_places",Casual Sources Inc,,,(239) 961-0029,,,,,,"1230 Wildwood Lakes Blvd Apt 201, Naples, FL 34104, USA",Naples,FL,34104,26.1455209,-81.71303739999999,e-commerce,establishment|point_of_interest,0,0,,no_rating|no_website|no_reviews,,2026-01-19T18:08:49.927782,2026-01-20T08:47:45.377257
6e0740e42f95,"google_places,google_places,google_places",REBEL Convenience Stores,,,(239) 301-3726,http://www.rebelstores.com/,,,,,"12030 Bonita Beach Rd SE, Bonita Springs, FL 34135, USA",Bonita Springs,FL,34135,26.3319773,-81.75394070000002,retail store,food|restaurant|meal_takeaway|establishment|convenience_store|gas_station|liquor_store|store|point_of_interest,3.9,7,,few_reviews,,2026-01-19T18:08:57.954242,2026-01-20T09:31:51.239073
7cab26dca50a,"google_places,google_places",Marshalls,,,(239) 530-1181,https://www.marshalls.com/,,,,,"13100 Tamiami Trl E, Naples, FL 34114, USA",Naples,FL,34114,26.0601788,-81.6978312,retail store,department_store|establishment|clothing_store|store|point_of_interest,4.3,552,,,,2026-01-19T18:09:01.959351,2026-01-20T08:49:10.844250
e99a962fdbe5,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Target,,,(239) 552-1100,https://www.target.com/sl/naples-north/2063,,,,,"2415 Tarpon Bay Blvd, Naples, FL 34119, USA",Naples,FL,34119,26.2701935,-81.73990049999999,retail store,electronics_store|department_store|home_goods_store|clothing_store|shoe_store|establishment|furniture_store|store|point_of_interest,4,459,$$,,,2026-01-19T18:09:06.184340,2026-01-20T10:03:45.855129
560e5d449922,"google_places,google_places",bealls,,,(239) 430-0025,https://stores.bealls.com/fl/naples/5052-airport-pulling-rd-n,,,,,"5052 Airport-Pulling Rd N, Naples, FL 34105, USA",Naples,FL,34105,26.209346,-81.76651199999999,retail store,home_goods_store|shoe_store|establishment|clothing_store|store|point_of_interest,4.3,205,$,,,2026-01-19T18:09:07.990238,2026-01-19T18:25:50.996246
0f878e13f2b7,"google_places,google_places,google_places",Marshalls,,,(239) 262-8681,https://www.marshalls.com/,,,,,"2115 9th St N, Naples, FL 34102, USA",Naples,FL,34102,26.1726455,-81.80106289999999,retail store,department_store|establishment|clothing_store|store|point_of_interest,4.3,822,,,,2026-01-19T18:09:09.976195,2026-01-19T19:51:25.291691
e7c0e08db284,"google_places,google_places,google_places",bealls outlet,,,(239) 947-1019,https://stores.beallsoutlet.com/fl/bonitasprings/outlet-store-135.html?utm_source=GMBlisting&utm_medium=organic,,,,,"3306 Bonita Beach Rd SW, Bonita Springs, FL 34134, USA",Bonita Springs,FL,34134,26.3317588,-81.8101913,retail store,home_goods_store|furniture_store|establishment|clothing_store|store|point_of_interest,4.4,232,,,,2026-01-19T18:09:11.981051,2026-01-20T09:31:55.241851
7d0f610ab616,"google_places,google_places,google_places",bealls,,,(239) 231-7657,https://stores.bealls.com/fl/naples/13100-tamiami-trail-e,,,,,"13100 Tamiami Trl E Unit 104, Naples, FL 34114, USA",Naples,FL,34114,26.060228,-81.696573,retail store,home_goods_store|shoe_store|establishment|clothing_store|store|point_of_interest,4.1,20,,,,2026-01-19T18:09:13.987771,2026-01-20T09:03:57.014064
781c65cfdb9c,"google_places,google_places,google_places",T.J. Maxx,,,(239) 649-1553,https://tjmaxx.tjx.com/store/index.jsp,,,,,"5018 Airport-Pulling Rd N, Naples, FL 34105, USA",Naples,FL,34105,26.2078493,-81.7666641,retail store,department_store|establishment|jewelry_store|clothing_store|store|point_of_interest,4.3,730,$,,,2026-01-19T18:09:15.990999,2026-01-19T19:51:01.286899
db902914fe4c,"google_places,google_places,google_places,google_places",Bealls Florida,,,(239) 649-8791,https://stores.beallsflorida.com/fl/naples/2368-pine-ridge-road,,,,,"2368 Pine Ridge Rd, Naples, FL 34109, USA",Naples,FL,34109,26.208513,-81.76906799999999,retail store,department_store|home_goods_store|shoe_store|establishment|clothing_store|store|point_of_interest,4.3,361,,,,2026-01-19T18:09:17.993609,2026-01-20T02:39:20.760341
41d06ba75b47,"google_places,google_places",REBEL Convenience Stores,,,(239) 249-3019,http://www.rebelstores.com/,,,,,"2055 Pine Ridge Rd, Naples, FL 34109, USA",Naples,FL,34109,26.2117949,-81.7770573,retail store,food|restaurant|bar|meal_takeaway|establishment|convenience_store|gas_station|liquor_store|store|point_of_interest,3.8,10,,,,2026-01-19T18:09:20.003136,2026-01-19T19:51:56.019486
6284ca9ec001,"google_places,google_places,google_places,google_places,google_places,google_places",Dollar General,,,(941) 888-0885,https://www.dollargeneral.com/store-directory/fl/bonita-springs/6715,,,,,"9090 Bonita Beach Rd SE, Bonita Springs, FL 34135, USA",Bonita Springs,FL,34135,26.3323305,-81.80173719999999,retail store,food|health|convenience_store|establishment|grocery_or_supermarket|store|drugstore|point_of_interest,3.8,272,$,,,2026-01-19T18:09:21.988187,2026-01-20T09:40:40.439883
93d447aacad2,"google_places,google_places,google_places,google_places,google_places,google_places",Dollar General,,,(239) 970-6728,https://www.dollargeneral.com/store-directory/fl/marco-island/16769,,,,,"440 W Elkcam Cir, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9521446,-81.7246392,retail store,food|health|convenience_store|establishment|grocery_or_supermarket|store|drugstore|point_of_interest,4.2,145,$,,,2026-01-19T18:09:24.009603,2026-01-20T09:14:32.161342
62af48b746e2,"google_places,google_places,google_places",Marshalls,,,(239) 597-5150,https://www.marshalls.com/,,,,,"1000 Immokalee Rd, Naples, FL 34108, USA",Naples,FL,34108,26.270887,-81.798431,retail store,department_store|establishment|clothing_store|store|point_of_interest,4.4,670,,,,2026-01-19T18:09:26.018264,2026-01-20T09:36:04.975561
9b22d829dad0,"google_places,google_places",Naples Walk,,,(813) 664-4800,https://www.regencycenters.com/property/detail/60267/Naples-Walk,,,,,"2430-2500 Vanderbilt Beach Rd, Naples, FL 34109, USA",Naples,FL,34109,26.2419185,-81.76764849999999,retail store,food|restaurant|establishment|shopping_mall|grocery_or_supermarket|store|point_of_interest,4.5,1389,,,,2026-01-19T18:09:28.010144,2026-01-20T08:32:31.606863
94422a02d8cf,"google_places,google_places",Ross Dress for Less,,,(239) 793-0150,https://www.rossstores.com/,,,,,"13100 Tamiami Trl E, Naples, FL 34113, USA",Naples,FL,34113,26.0603712,-81.69747749999999,retail store,department_store|shoe_store|establishment|clothing_store|store|point_of_interest,4.2,629,$,,,2026-01-19T18:09:30.060399,2026-01-20T08:49:16.785332
e8ff610f7ef9,"google_places,google_places,google_places,google_places",Dollar General,,,(941) 621-6333,https://www.dollargeneral.com/store-directory/fl/bonita-springs/13927,,,,,"26485 Old 41 Rd, Bonita Springs, FL 34135, USA",Bonita Springs,FL,34135,26.3535056,-81.779941,retail store,food|health|convenience_store|establishment|grocery_or_supermarket|store|drugstore|point_of_interest,3.9,295,$,,,2026-01-19T18:09:34.051711,2026-01-20T08:33:09.830837
508d35805a15,"google_places,google_places,google_places,google_places",Coastland Center,,,(239) 262-7100,https://www.coastlandcenter.com/en.html,,,,,"1900 Tamiami Trl N, Naples, FL 34102, USA",Naples,FL,34102,26.1698294,-81.7959702,retail store,establishment|shopping_mall|point_of_interest,4.4,5028,,,,2026-01-19T18:09:38.240706,2026-01-20T08:34:54.312270
798eb55febba,"google_places,google_places",Berkshire Commons,,,(813) 664-4800,https://www.regencycenters.com/property/detail/51/Berkshire-Commons,,,,,"7151 Radio Rd, Naples, FL 34104, USA",Naples,FL,34104,26.1557504,-81.72194460000001,retail store,food|restaurant|establishment|shopping_mall|grocery_or_supermarket|store|point_of_interest,4.5,1841,,,,2026-01-19T18:09:40.326616,2026-01-20T08:48:09.382659
ce86b9e654ab,"google_places,google_places,google_places,google_places",Burlington,,,(239) 778-0957,https://stores.burlington.com/fl/naples/1257/?utm_source=google&utm_medium=organic&utm_campaign=maps,,,,,"12725 Tamiami Trl E Suite 132, Naples, FL 34113, USA",Naples,FL,34113,26.0674996,-81.6995676,retail store,department_store|home_goods_store|establishment|jewelry_store|clothing_store|store|point_of_interest,4.1,71,,,,2026-01-19T18:09:42.230575,2026-01-20T09:03:59.067618
b0865f0c832a,"google_places,google_places",Shops At Eagle Creek,,,,https://kiterealty.com/properties/shops-at-eagle-creek,,,,,"Naples, FL 34113, USA",Naples,FL,34113,26.0640256,-81.701838,retail store,establishment|shopping_mall|point_of_interest,4.3,987,,,,2026-01-19T18:09:44.241125,2026-01-20T08:48:13.471381
9a908bf1cefc,"google_places,google_places,google_places",Mercato,,,(239) 254-1080,https://experiencemercato.com/,,,,,"9110 Strada Pl, Naples, FL 34108, USA",Naples,FL,34108,26.253053,-81.7989509,retail store,food|movie_theater|restaurant|bar|establishment|shopping_mall|store|real_estate_agency|point_of_interest,4.6,7518,,,,2026-01-19T18:09:46.236150,2026-01-20T09:33:30.034566
710e4fdaab2e,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Alvin's Island - Marco Island #317,,,(305) 471-9394 ext. 317,http://www.alvinsisland.com/,,,,,"581 S Collier Blvd, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9229487,-81.72627949999999,retail store,store|establishment|point_of_interest|clothing_store,4.1,369,,,,2026-01-19T18:09:48.237951,2026-01-20T09:14:28.141730
44764115e691,"google_places,google_places",Burlington,,,(239) 403-0390,https://stores.burlington.com/fl/naples/898/?utm_source=google&utm_medium=organic&utm_campaign=maps,,,,,"4383 Tamiami Trl N, Naples, FL 34103, USA",Naples,FL,34103,26.2004956,-81.801531,retail store,department_store|home_goods_store|establishment|jewelry_store|clothing_store|store|point_of_interest,4.1,407,,,,2026-01-19T18:09:50.285474,2026-01-19T18:26:25.289921
d836e2440138,google_places,Tarpon Bay Plaza,,,(239) 298-3816,https://kiterealty.com/properties/tarpon-bay-plaza,,,,,"2433 Tarpon Bay Blvd, Naples, FL 34119, USA",Naples,FL,34119,26.2714271,-81.73992989999999,retail store,clothing_store|establishment|point_of_interest|store,4.4,1470,,,,2026-01-19T18:09:52.236277,2026-01-19T18:09:52.236277
65fb107604a7,"google_places,google_places,google_places,google_places",Dillard's: Coastland Center,,,(239) 261-4100,https://www.dillards.com/stores/florida/coastland-center-naples/0216,,,,,"1798 Tamiami Trl N, Naples, FL 34102, USA",Naples,FL,34102,26.1704947,-81.79295909999999,retail store,department_store|home_goods_store|shoe_store|establishment|clothing_store|store|point_of_interest,4.4,980,$$$,,,2026-01-19T18:09:54.298072,2026-01-20T08:50:19.109226
dcc19eec9f0f,"google_places,google_places,google_places,google_places",Thoughtful Threads,,,(239) 213-2222,https://foodandthought.com/thoughtful-threads/,,,,,"2144 Tamiami Trl N, Naples, FL 34102, USA",Naples,FL,34102,26.1730229,-81.7986521,retail store,store|establishment|point_of_interest|clothing_store,4.5,13,,,,2026-01-19T18:09:58.262766,2026-01-20T08:39:50.337137
f275dbc444f7,google_places,Benson's Grocery,,,(239) 390-3975,,,,,,"27301 Old 41 Rd, Bonita Springs, FL 34135, USA",Bonita Springs,FL,34135,26.3414058,-81.7787685,retail store,convenience_store|establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket,3.8,58,,no_website,,2026-01-19T18:10:00.297693,2026-01-19T18:10:00.297693
f2d4e30355c5,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Walmart Supercenter,,,(239) 455-1131,https://www.walmart.com/store/5055-naples-fl/?veh=seo_loc,,,,,"9885 Collier Blvd, Naples, FL 34114, USA",Naples,FL,34114,26.1490765,-81.6891028,retail store,food|electronics_store|department_store|home_goods_store|point_of_interest|bakery|hardware_store|establishment|furniture_store|grocery_or_supermarket|store|clothing_store,4,5236,$,,,2026-01-19T18:10:02.277070,2026-01-20T09:23:28.649160
5d368e6255f1,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Evelyn & Arthur - Bonita Springs,,,(239) 949-4110,http://www.evelynandarthur.com/,,,,,"26811 S Bay Dr #124, Bonita Springs, FL 34134, USA",Bonita Springs,FL,34134,26.3501333,-81.80908389999999,retail store,store|establishment|point_of_interest|clothing_store,4.5,16,,,,2026-01-19T18:10:04.269700,2026-01-20T10:25:38.641746
cc280a4b5793,google_places,Ross Dress for Less,,,(239) 596-6977,https://www.rossstores.com/,,,,,"2415 Tarpon Bay Blvd, Naples, FL 34119, USA",Naples,FL,34119,26.2701935,-81.73990049999999,retail store,clothing_store|department_store|establishment|point_of_interest|shoe_store|store,4.2,157,,,,2026-01-19T18:10:06.357308,2026-01-19T18:10:06.357308
238202df6e6f,"google_places,google_places,google_places,google_places",Brandy Melville - Naples,,,(239) 241-2169,https://us.brandymelville.com/,,,,,"555 5th Ave S #101, Naples, FL 34102, USA",Naples,FL,34102,26.1414884,-81.7995847,retail store,store|establishment|point_of_interest|clothing_store,3.6,70,,,,2026-01-19T18:10:08.323479,2026-01-20T09:05:09.369071
626ec393c6e5,"google_places,google_places,google_places,google_places",The B. Store,,,(239) 919-3446,http://thebstore.com/,,,,,"4250 Gulf Shore Blvd N, Naples, FL 34103, USA",Naples,FL,34103,26.1956225,-81.81200779999999,retail store,store|establishment|point_of_interest|clothing_store,4.7,61,,,,2026-01-19T18:10:10.299769,2026-01-20T02:39:33.028509
d2d0459ed9cd,"google_places,google_places,google_places",The Village Shops on Venetian Bay,,,(239) 261-6100,https://www.venetianvillage.com/,,,,,"4200 Gulf Shore Blvd N, Naples, FL 34103, USA",Naples,FL,34103,26.1962395,-81.8116608,retail store,food|restaurant|establishment|shopping_mall|clothing_store|store|point_of_interest,4.6,1598,,,,2026-01-19T18:10:12.289798,2026-01-20T00:43:49.577918
